,Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,SalePrice_norm,YesPool,Yes2F,YesGarage,YesBsmt,YesFireplace,TotalLvgSF,TotalQuality,TotalSF,TotalBath,TotalPorchSF,TotalLvgSF_Qual,TotalCondQual
834,834,4.300278327162467,RL,31.813167413409836,19.904090610685866,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,3.9844166875627045,1.1301335173508958e+52,2006,Gable,CompShg,VinylSd,VinylSd,Stone,15.612180209814397,Gd,TA,PConc,Ex,Gd,Av,GLQ,212.6957962512301,Unf,0.0,59.3735431099231,1504.0,GasA,Ex,Y,SBrkr,8.453696777420047,0.0,0.0,9.201505234541717,0.9953655835411324,0.0,2,0.0,2,0.7509514583083404,Ex,2.0705512392897854,Typ,0.9003031951550163,Gd,Attchd,2.7696879303907923e+124,Fin,3.0,700.0,TA,TA,Y,48.25647731289664,11.24538810570991,0.0,0.0,0.0,0.0,0.0,2,2009,WD ,300000.0,12.61153775363834,0,0,1,1,1,56.463618452054334,71.64872528404014,14.80741946664463,3.0,48.79204982914885,154.81566720668795,45
835,835,4.300278327162467,RL,32.74289477233138,20.058095480018032,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,3.9844166875627045,1.0943514451638936e+52,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,38.9109195518692,Gd,TA,PConc,Gd,TA,Av,GLQ,254.95067446716163,Unf,0.0,68.43998783945035,1922.0,GasA,Ex,Y,SBrkr,8.755051028178023,0.0,0.0,9.556030725379415,0.9953655835411324,0.0,2,0.0,2,0.7509514583083404,Gd,2.0705512392897854,Typ,0.9003031951550163,Ex,Attchd,2.5666605590896075e+124,Fin,3.0,692.0,TA,TA,Y,51.28534780948009,12.55896264996247,0.0,0.0,0.0,0.0,0.0,4,2007,WD ,282000.0,12.549662349920249,0,0,1,1,1,62.18465279553391,63.230894946193615,15.57140480963027,3.0,52.61192063770793,164.96306299802458,40
836,836,4.300278327162467,RL,29.605515274360933,19.213617696761215,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3.9844166875627045,7.775581709849393e+51,1960,Hip,CompShg,HdBoard,HdBoard,BrkCmn,11.815629737845187,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,100.96587583140145,1144.0,GasA,TA,Y,SBrkr,8.071454564782076,0.0,0.0,8.754354641452238,0.0,0.0,1,0.0,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.9003031951550163,Gd,Attchd,1.1433301443525823e+124,RFn,1.0,336.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD ,120000.0,11.695247021764185,0,0,1,1,1,50.28353681488775,40.801625121993396,12.381411819522123,1.0,0.0,121.42462260475521,25
837,837,4.300278327162467,RL,30.558474127599617,25.443243271084885,IR1,Low,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5.336695698030829,7.400658408671488e+51,2005,Flat,Membran,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,69.54920327086582,GLQ,13.137002006083161,22.787449596767523,1385.0,GasA,Ex,Y,SBrkr,8.300708429795947,0.0,0.0,9.022197138581628,0.9953655835411324,0.0,1,0.0,2,0.7509514583083404,TA,1.8970859567358926,Mod,1.6788875934502334,TA,Attchd,1.0171560341260232e+124,Unf,2.0,439.0,TA,TA,Y,27.297165157957842,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,WD ,241500.0,12.394624752074765,0,0,1,1,1,54.21230856878395,71.64872528404014,14.910124892148634,2.0,24.14309282504825,148.90664084393927,49
838,838,8.394950966035468,RL,25.678792053779443,19.61989406926715,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,3.9844166875627045,1.148433322872524e+52,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,29.875254226484575,Ex,TA,PConc,Gd,TA,No,GLQ,100.3756429511037,Unf,0.0,117.78530802912165,1858.0,GasA,Ex,Y,SBrkr,8.715724193692731,0.0,0.0,9.50966532205898,0.9953655835411324,0.0,2,0.0,2,0.7509514583083404,Ex,2.222184992560414,Typ,0.9003031951550163,Gd,Attchd,2.876983274345273e+124,Fin,3.0,870.0,TA,TA,Y,0.0,10.77207168020771,0.0,0.0,0.0,0.0,0.0,11,2008,New,336860.0,12.727422692752375,0,0,1,1,1,61.38568600384179,71.64872528404014,14.37399039263321,3.0,16.9864561391756,167.72146986444633,45
839,839,5.082395977894405,RM,26.347109173140986,19.493488254676787,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3.2749531000002285,5.6712573001918385e+51,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,93.64508885944164,1007.0,GasA,Fa,N,SBrkr,7.992822730746678,0.0,0.0,8.662723012232705,0.0,0.0,1,0.0,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.9003031951550163,Gd,Detchd,5.418501319898557e+123,Unf,1.0,210.0,TA,Fa,P,0.0,15.850370431432891,7.817527826583678,0.0,0.0,0.0,0.0,5,2006,WD ,91000.0,11.418614785498988,0,0,1,1,1,48.38669839525511,22.782237276628518,12.211727764747332,1.0,35.96557975513202,101.68663040638167,12
840,840,8.394950966035468,FV,15.515983791982025,17.243457824838544,IR2,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,3.9844166875627045,1.1301335173508958e+52,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,120.74405449280512,1550.0,GasA,Ex,Y,SBrkr,8.469971033021851,0.0,0.0,9.220606001988271,0.0,0.0,2,1.0684050848584057,2,0.7509514583083404,Gd,1.8970859567358926,Typ,0.0,None,Attchd,2.8228392203700986e+124,Fin,2.0,528.0,TA,TA,Y,0.0,16.01278001627927,0.0,0.0,0.0,0.0,0.0,7,2007,New,207500.0,12.24288661865289,0,0,1,1,0,56.95531219715194,63.230894946193615,13.25878725094246,2.5,28.138370139032286,151.63980520495724,40
841,841,8.394950966035468,RM,20.812924646290007,16.084923823802985,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,7,3.9844166875627045,1.1121075012003155e+52,2005,Hip,CompShg,CemntBd,CmentBd,Stone,18.487473438588857,Gd,TA,PConc,Ex,TA,Gd,GLQ,274.96975785563774,Unf,0.0,26.142984546561596,1594.0,GasA,Ex,Y,SBrkr,8.549373489315922,0.0,0.0,9.31387271135066,0.9953655835411324,0.7085884032361374,2,0.0,2,0.7509514583083404,Ex,1.8970859567358926,Typ,0.9003031951550163,Gd,Attchd,2.6662930628567656e+124,Fin,2.0,482.0,TA,TA,Y,37.54828198806395,11.360659257783258,0.0,0.0,21.731613471391167,0.0,0.0,7,2008,WD ,250000.0,12.429216196844385,0,0,1,1,1,57.9934497351096,55.278932360191156,15.436241223630521,3.5,61.37002531516009,149.52347757269277,35
842,842,8.394950966035468,RL,20.45093418124369,15.30372447753118,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,3.9844166875627045,1.1210865261073918e+52,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.449638497287377,Gd,TA,PConc,Gd,TA,Av,GLQ,9.409036769516888,Unf,0.0,105.4749709247982,1248.0,GasA,Ex,Y,SBrkr,8.185145172284766,0.0,0.0,8.887054132042296,0.0,0.0,2,0.0,2,0.7509514583083404,Gd,1.8970859567358926,Typ,0.0,None,Attchd,2.7175116825777606e+124,Fin,2.0,438.0,TA,TA,Y,33.3680368226855,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,New,167240.0,12.0271851854705,0,0,1,1,0,52.1144211427315,55.278932360191156,12.66521993472333,2.0,29.22314097346785,134.98099566256968,35
843,843,8.394950966035468,FV,18.23017406028704,15.737656750944526,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,3.9844166875627045,1.1121075012003155e+52,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,12.89784382361673,Unf,0.0,104.41154710646558,1235.0,GasA,Ex,Y,SBrkr,8.181995338760691,0.0,0.0,8.88337426227563,0.0,0.0,2,0.0,1,0.7509514583083404,Gd,1.8970859567358926,Typ,0.0,None,Attchd,2.6662930628567656e+124,RFn,2.0,495.0,TA,TA,Y,0.0,15.850370431432891,0.0,0.0,0.0,0.0,0.0,6,2008,WD ,178000.0,12.089538829274224,0,0,1,1,0,51.9769559675231,55.278932360191156,12.67653896866426,2.0,27.771663747578536,134.64064961895357,35
844,844,4.300278327162467,RL,32.74289477233138,19.87797705890049,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,3.9844166875627045,7.96965537122815e+51,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,19.877141209776365,TA,TA,CBlock,TA,TA,No,BLQ,145.4814589914528,Rec,9.188002244777554,32.45300982670835,1052.0,GasA,TA,Y,SBrkr,7.962272158343481,0.0,0.0,8.62715419492665,0.9953655835411324,0.0,1,0.0,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.0,None,Attchd,1.2120079049709218e+124,Fin,1.0,311.0,TA,TA,Y,0.0,18.338890917868675,0.0,0.0,0.0,0.0,0.0,2,2007,COD,127000.0,11.751942365440726,0,0,1,1,0,48.57752198621055,47.79991882183636,13.921908808682334,2.0,33.52586991848523,121.97384137165135,30
845,845,4.300278327162467,RL,31.188030996955913,19.75112507603708,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,4.670325952935469,8.235494206580758e+51,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,15.488588945287171,TA,TA,CBlock,TA,TA,No,GLQ,125.80211351411968,Unf,0.0,109.9978738395518,1829.0,GasA,Gd,Y,SBrkr,8.68911278708685,0.0,0.0,9.47830806769539,0.9953655835411324,0.0,2,0.0,4,0.7509514583083404,TA,2.35700115516981,Typ,0.0,None,Attchd,1.3098565038996896e+124,RFn,2.0,535.0,TA,TA,Y,0.0,13.746394207068338,0.0,0.0,0.0,0.0,0.0,5,2010,WD ,218500.0,12.29454129351778,0,0,1,1,0,60.939565823387056,55.278932360191156,14.506753765298182,3.0,23.13850330037732,156.80184788523326,36
846,846,4.300278327162467,RL,31.188030996955913,18.94250773775217,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5.336695698030829,7.52370651032109e+51,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,70.00277907279549,Unf,0.0,77.04315605959107,952.0,GasA,Ex,Y,FuseA,7.8326559962903435,0.0,0.0,8.476449868991333,0.0,0.0,1,0.0,2,0.7509514583083404,TA,1.6940883969616136,Typ,0.0,None,Detchd,1.0576279065601711e+124,Unf,1.0,283.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,WD ,135750.0,11.818570237796182,0,0,1,1,0,46.61683816542259,47.79991882183636,12.469116749144197,1.0,0.0,117.27256841224781,28
847,847,4.300278327162467,RL,29.605515274360933,18.816404022363315,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,3.9844166875627045,1.1031959655434291e+52,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.25727450582378,Gd,TA,PConc,Gd,TA,No,GLQ,234.90270121087644,Unf,0.0,44.83376654287234,1480.0,GasA,Ex,Y,SBrkr,8.409033718234744,0.0,0.0,9.149111494003337,0.9953655835411324,0.0,2,0.0,3,0.7509514583083404,Gd,2.222184992560414,Typ,0.0,None,Attchd,2.6160149597147566e+124,RFn,2.0,620.0,TA,TA,Y,59.9092660420672,13.459547587057916,0.0,0.0,0.0,0.0,6.2198367941059525,2,2010,WD ,214000.0,12.273731294003987,0,0,1,1,0,55.88825466698323,55.278932360191156,14.929372772479576,3.0,60.06102747454364,144.31892409063195,35
848,848,4.300278327162467,RL,35.17841740935054,19.94800387545502,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,3.9844166875627045,1.1210865261073918e+52,2006,Gable,CompShg,VinylSd,VinylSd,Stone,26.11074641797307,Gd,TA,PConc,Gd,Gd,No,GLQ,203.47813365563724,Unf,0.0,85.77615642519683,1844.0,GasA,Ex,Y,SBrkr,8.699963041776352,0.0,0.0,9.49109169093768,0.9953655835411324,0.0,2,0.0,2,0.7509514583083404,Gd,2.222184992560414,Typ,0.9003031951550163,Gd,Attchd,2.7175116825777606e+124,Fin,2.0,620.0,TA,TA,Y,44.760967501509136,10.277276715096662,0.0,0.0,0.0,0.0,0.0,9,2009,COD,257000.0,12.456831363877356,0,0,1,1,1,61.142949423641596,63.230894946193615,15.10748222855256,3.0,45.07817234017344,162.31052900264277,40
849,849,6.182484906958001,RM,22.94174135291934,17.666270897745743,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5.336695698030829,6.42836079806613e+51,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,63.78301167685014,LwQ,8.00881592207705,58.99386099358253,825.0,GasA,Ex,Y,SBrkr,7.647728531102967,810.9956210213768,0.0,9.166762079999577,0.0,0.0,2,0.0,3,0.7509514583083404,TA,1.8970859567358926,Typ,0.0,None,Detchd,2.6662930628567656e+124,Unf,1.0,672.0,TA,TA,Y,63.13166389902378,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,WD ,157000.0,11.964001084330445,0,1,1,1,0,50.58954328105586,63.230894946193615,13.804737033647504,2.0,53.510637828502816,135.39398377216312,42
850,850,5.082395977894405,RM,22.94174135291934,18.376905821379534,Reg,Lvl,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,4.670325952935469,6.701113565992414e+51,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Rec,86.73959592685969,Unf,0.0,73.648250826042,976.0,GasA,TA,N,SBrkr,7.864917916316049,0.0,0.0,8.513930036603583,0.9953655835411324,0.0,1,0.0,2,0.7509514583083404,TA,1.8970859567358926,Typ,0.0,None,Detchd,8.041742679996208e+123,Unf,1.0,215.0,TA,TA,N,43.81968450515575,0.0,0.0,0.0,0.0,0.0,0.0,8,2006,WD ,102000.0,11.532728092266407,0,0,1,1,0,47.098411727268,47.79991882183636,12.70355043898419,2.0,37.85298473604313,118.4275675000041,30
851,851,5.082395977894405,RL,32.74289477233138,20.726807241328494,IR1,HLS,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5.336695698030829,5.623882168673398e+51,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,ALQ,161.72939750423492,Unf,0.0,31.52126300614359,876.0,GasA,Ex,Y,SBrkr,7.848883458053132,0.0,0.0,8.495299521281149,0.9953655835411324,0.0,1,0.0,2,0.7509514583083404,TA,1.8970859567358926,Typ,0.0,None,Detchd,5.312010014646011e+123,Unf,2.0,432.0,TA,TA,Y,0.0,0.0,7.520342331578493,0.0,0.0,0.0,0.0,8,2009,WD ,163500.0,12.004568269319446,0,0,1,1,0,45.96311417505603,55.278932360191156,13.492796881553343,2.0,16.01184098455594,119.73613842064047,35
852,852,4.300278327162467,RL,32.12412303520819,19.70565891620969,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.9844166875627045,1.0682152822677164e+52,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,18.932158526929513,Gd,TA,PConc,Gd,TA,Gd,GLQ,156.04754149424613,Unf,0.0,82.39793919634813,1490.0,GasA,Ex,Y,SBrkr,8.427600924334966,0.0,0.0,9.170887777955189,0.9953655835411324,0.0,2,0.0,3,0.7509514583083404,Gd,2.0705512392897854,Typ,0.0,None,Attchd,2.4239757884836553e+124,RFn,2.0,577.0,TA,TA,Y,40.74079632104884,8.168416944435315,0.0,0.0,0.0,0.0,0.0,6,2009,WD ,204000.0,12.225875272826354,0,0,1,1,0,56.12713443005778,55.278932360191156,14.292245004391205,3.0,39.840329300620844,144.9096514794292,35
853,853,4.300278327162467,RL,29.605515274360933,20.21696516591867,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,3.9844166875627045,7.52370651032109e+51,1956,Hip,CompShg,HdBoard,HdBoard,BrkFace,22.266915817468117,TA,TA,CBlock,TA,TA,No,Rec,133.01775701257938,Unf,0.0,69.19116119705207,1150.0,GasA,Ex,Y,SBrkr,8.478459546018716,0.0,0.0,9.23057083755009,0.0,0.0,1,0.0,2,0.7509514583083404,TA,2.222184992560414,Min1,0.9003031951550163,TA,Attchd,1.0576279065601711e+124,Unf,1.0,313.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,WD ,103500.0,11.54732689168756,0,0,1,1,1,53.90367602457726,40.801625121993396,14.18521483714357,1.0,0.0,129.77965283737433,25
854,854,9.740953758996843,RH,26.347109173140986,19.91276236523615,Reg,Bnk,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,5.336695698030829,5.3025044873950695e+51,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,Fa,No,LwQ,76.24442355842932,Unf,0.0,103.03285736541638,1440.0,GasA,Ex,Y,FuseA,8.372955968525703,1783.1027660455659,4.965099447584284,10.46437175210109,0.0,0.0,2,0.0,8,1.248528863524039,Fa,2.9534478643251463,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,16.64587319783058,0.0,0.0,0.0,0.0,0.0,3,2007,WD ,200000.0,12.206072645530176,0,1,0,1,0,68.26811483677533,63.230894946193615,15.453006180909496,2.0,29.579830487574114,180.43958009977243,42
855,855,4.300278327162467,RL,26.347109173140986,17.289687562884566,Reg,HLS,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,3.9844166875627045,7.648671656113515e+51,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,115.99605124022317,Unf,0.0,55.017632103981406,864.0,GasA,TA,Y,SBrkr,7.707272165334926,0.0,0.0,8.330978885625344,0.0,0.7085884032361374,1,0.0,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.0,None,Attchd,1.09966629623183e+124,Unf,1.0,399.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,WD ,118000.0,11.6784399034478,0,0,1,1,0,44.78497796561346,40.801625121993396,12.78331135373477,1.5,0.0,108.71521351978672,25
856,856,4.300278327162467,RL,29.605515274360933,19.213617696761215,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.9844166875627045,1.0768615697996912e+52,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,21.6587276909701,Gd,TA,PConc,Gd,TA,Av,GLQ,264.8238604200954,Unf,0.0,26.805585547309096,1525.0,GasA,Ex,Y,SBrkr,8.448517176517047,0.0,0.0,9.195427118398593,0.9953655835411324,0.0,2,0.0,3,0.7509514583083404,Gd,2.0705512392897854,Typ,0.0,None,Attchd,2.470657066320672e+124,RFn,2.0,541.0,TA,TA,Y,54.40266301571367,9.210374012650696,0.0,0.0,0.0,0.0,0.0,9,2006,WD ,235000.0,12.367340793126294,0,0,1,1,0,56.57765035831146,55.278932360191156,15.225798822192269,3.0,51.31283688378911,146.02362393211664,35
857,857,7.619390373009556,RL,29.605515274360933,18.59514727305963,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,4.670325952935469,7.904464911270063e+51,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,15.488588945287171,TA,TA,CBlock,TA,TA,Av,ALQ,176.42588625036973,Unf,0.0,45.840316492686036,1106.0,GasA,TA,Y,SBrkr,8.122917205267942,0.0,0.0,8.814390571072572,0.9953655835411324,0.0,1,0.0,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.0,None,Attchd,1.188680546270238e+124,Unf,2.0,540.0,TA,TA,Y,0.0,6.216950371692893,0.0,0.0,0.0,0.0,0.0,5,2006,WD ,132500.0,11.794337924408412,0,0,1,1,0,50.35578578466709,47.79991882183636,14.015424205177059,2.0,8.610848105372174,126.2350200641508,30
858,858,6.607841250151849,RL,31.188030996955913,19.075996744227535,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,3.9844166875627045,1.1301335173508958e+52,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,108.96601272363317,1302.0,GasA,Ex,Y,SBrkr,8.240631037730363,632.0660971896812,0.0,9.479163369153046,0.0,0.0,2,1.0684050848584057,3,0.7509514583083404,Gd,2.222184992560414,Typ,0.0,None,BuiltIn,2.7696879303907923e+124,RFn,3.0,859.0,TA,TA,Y,0.0,9.757977437663815,0.0,0.0,0.0,0.0,0.0,3,2007,WD ,221300.0,12.30727452603914,0,1,1,1,0,57.19507512879892,63.230894946193615,13.755445343829265,2.5,15.004875753080439,152.25109342943682,40
859,859,4.300278327162467,RL,27.338705141685086,18.947871226443358,Reg,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.9844166875627045,1.1121075012003155e+52,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,20.195124007273854,Gd,TA,PConc,Gd,TA,Av,GLQ,11.199148295563885,Unf,0.0,117.50521107189363,1500.0,GasA,Ex,Y,SBrkr,8.426722451591194,0.0,0.0,9.16985732292438,0.0,0.0,2,0.0,3,0.7509514583083404,Gd,2.0705512392897854,Typ,0.0,None,Attchd,2.6662930628567656e+124,RFn,2.0,570.0,TA,TA,Y,49.69270527455754,9.210374012650696,0.0,0.0,0.0,0.0,0.0,8,2009,WD ,190000.0,12.154779351142626,0,0,1,1,0,56.196204378167835,55.278932360191156,13.20113205598864,2.0,47.7086191442243,145.0804473729815,35
860,860,6.607841250151849,RL,31.188030996955913,19.550102464483366,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9844166875627045,1.0943514451638936e+52,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,19.69259118932812,Gd,TA,PConc,Gd,TA,No,GLQ,116.55917664905316,Unf,0.0,51.66872931252686,826.0,GasA,Ex,Y,SBrkr,7.728018404980179,1076.7440742910069,0.0,9.419977452945922,0.0,0.0,2,1.0684050848584057,3,0.7509514583083404,Gd,2.0705512392897854,Typ,0.0,None,Attchd,2.5666605590896075e+124,Fin,2.0,591.0,TA,TA,Y,70.56614792444111,11.474777277822152,0.0,0.0,0.0,0.0,0.0,7,2006,WD ,222000.0,12.310432660854413,0,1,1,1,0,52.89463271280342,55.278932360191156,14.346008403591522,2.5,65.77623768829679,136.9124220563508,35
861,861,4.300278327162467,RL,38.72487506061821,21.842983859781437,Reg,Lvl,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,5.986440105030452,7.711881813370327e+51,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,265.65186610503923,Unf,0.0,61.5429895612838,1902.0,GasA,TA,Y,SBrkr,8.741133742798155,0.0,0.0,9.539619159019773,0.9953655835411324,0.0,2,0.0,3,0.7509514583083404,Ex,2.222184992560414,Typ,1.6788875934502334,TA,Attchd,1.1212912708972163e+124,Fin,2.0,567.0,TA,TA,Y,0.0,22.908493110912943,13.019503780169213,0.0,0.0,0.0,0.0,5,2010,WD ,335000.0,12.721885810807205,0,0,1,1,1,61.920037944037425,80.52592713198611,15.628771558308499,3.0,65.2061611961961,173.7458595709173,56
862,862,4.300278327162467,RL,32.12412303520819,19.656684124221115,Reg,Lvl,Inside,Gtl,Somerst,PosN,Norm,1Fam,1Story,8,3.9844166875627045,1.148433322872524e+52,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,23.611102806455698,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,123.6519919874376,1614.0,GasA,Ex,Y,SBrkr,8.55898395074046,0.0,0.0,9.325169518592533,0.0,0.0,2,1.0684050848584057,3,0.7509514583083404,Gd,2.222184992560414,Typ,0.9003031951550163,Gd,Attchd,2.876983274345273e+124,Fin,3.0,726.0,TA,TA,Y,40.74079632104884,10.277276715096662,0.0,0.0,0.0,0.0,0.0,9,2009,WD ,257500.0,12.458774999085927,0,0,1,1,1,58.22688917318002,63.230894946193615,13.458769369698972,2.5,42.06692709349843,154.88128313886608,40
863,863,4.300278327162467,RL,31.188030996955913,21.085265626714843,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,3.9844166875627045,1.148433322872524e+52,2008,Gable,CompShg,VinylSd,VinylSd,Stone,23.236941648798588,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,118.34408305301791,1498.0,GasA,Ex,Y,SBrkr,8.431984864507655,0.0,0.0,9.176030396018866,0.0,0.0,2,0.0,2,0.7509514583083404,Ex,2.0705512392897854,Typ,0.9003031951550163,Gd,Attchd,2.876983274345273e+124,Fin,2.0,592.0,TA,TA,Y,0.0,21.002914577402873,0.0,0.0,0.0,0.0,0.0,8,2008,New,264132.0,12.484204257170106,0,0,1,1,1,56.226861685498164,71.64872528404014,13.173893896100662,2.0,39.99090464432255,154.19443394029147,45
864,864,4.300278327162467,RL,27.992851483502935,18.629845471612448,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5.336695698030829,8.235494206580758e+51,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,13.397714672546314,TA,TA,PConc,TA,TA,No,ALQ,115.4319079973589,Unf,0.0,55.25705102219504,864.0,GasA,Ex,Y,SBrkr,7.758549199295479,0.0,0.0,8.390433608649419,0.0,0.0,1,0.0,3,0.7509514583083404,Gd,1.8970859567358926,Typ,0.0,None,Attchd,1.3098565038996896e+124,Fin,1.0,288.0,TA,TA,Y,23.134374178459424,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,WD ,130000.0,11.77528972943772,0,0,1,1,0,45.15800785719519,55.278932360191156,12.852665729032504,1.0,20.62409430577623,117.73844500919252,35
